hhid14_9,pid14,movenum,mg21bx,mg21cx,mg21dx,mg21ex,mg21e,mg21d,mg21c,mg21b,mg24x,mg24mth,mg24yr,mg25,mg26,mg27x,mg27,mg28,mg29,mg30,mg31,mg34a,mg34,mg35,mg36,mg39,mg40,hhid14,pidlink,version,module
283080000,1,4,3,3,3,3,62,52,3,51,1,98,1989,NA,1,8,NA,1,1,5,NA,NA,3,NA,,1,NA,2830800,283080001,1.3,B3A_MG2
283080000,1,5,1,1,3,3,62,52,2,10,1,98,1990,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2830800,283080001,1.3,B3A_MG2
283080000,1,6,3,3,3,3,62,52,3,51,1,98,1991,NA,1,8,NA,1,1,5,NA,NA,3,NA,,1,NA,2830800,283080001,1.3,B3A_MG2
283080000,1,7,8,8,1,3,62,32,98,998,1,98,1997,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2830800,283080001,1.3,B3A_MG2
283080000,1,8,8,8,8,1,98,98,98,998,1,98,1999,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2830800,283080001,1.3,B3A_MG2
283080000,1,9,3,3,3,3,62,52,3,51,1,3,2001,NA,1,8,NA,1,1,5,NA,NA,3,NA,,1,NA,2830800,283080001,1.3,B3A_MG2
283080000,1,10,8,8,8,1,98,98,98,998,1,98,2006,NA,1,8,NA,1,1,5,NA,NA,3,NA,,1,NA,2830800,283080001,1.3,B3A_MG2
283080000,1,11,3,3,3,3,62,52,3,51,1,98,2008,NA,3,8,NA,1,1,5,NA,NA,3,NA,,3,NA,2830800,283080001,1.3,B3A_MG2
283080003,1,1,1,1,3,3,62,52,71,21,1,98,2001,NA,5,1,46,2,NA,NA,1,NA,3,NA,,1,NA,2830851,283085101,1.3,B3A_MG2
283080003,1,2,1,1,3,3,62,52,1,40,1,98,2009,NA,1,1,10,1,1,1,NA,NA,3,NA,,1,NA,2830851,283085101,1.3,B3A_MG2
283080003,1,3,3,3,3,3,62,52,3,51,1,4,2012,NA,1,1,46,4,NA,NA,NA,NA,3,NA,,3,NA,2830851,283085101,1.3,B3A_MG2
283080004,2,1,3,3,3,3,62,52,3,51,1,98,2008,NA,1,8,NA,2,NA,NA,1,NA,3,NA,,3,NA,2830852,283085202,1.3,B3A_MG2
283090000,8,1,3,3,3,3,62,52,3,51,1,7,2008,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,1,NA,2830900,283090008,1.3,B3A_MG2
283090000,8,2,1,1,1,3,62,64,5,20,1,12,2012,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2830900,283090008,1.3,B3A_MG2
283090000,8,3,3,3,3,3,62,52,3,51,1,1,2014,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,3,NA,2830900,283090008,1.3,B3A_MG2
283091100,3,1,1,1,1,3,62,64,5,60,1,98,2012,NA,5,8,NA,1,1,1,NA,NA,1,2,DE,1,NA,2830911,283090009,1.3,B3A_MG2
283091100,3,2,3,3,3,3,62,52,4,50,1,10,2014,NA,1,8,NA,1,1,5,NA,NA,1,1,D,3,NA,2830911,283090009,1.3,B3A_MG2
283100004,1,1,3,3,3,3,62,52,71,11,1,8,2013,NA,1,8,NA,2,NA,NA,1,NA,3,NA,,3,NA,2831051,283100004,1.3,B3A_MG2
283110005,2,1,3,3,3,3,62,52,3,51,1,2,2011,NA,3,1,2,4,NA,NA,NA,NA,3,NA,,3,NA,2831151,283110005,1.3,B3A_MG2
283110000,8,1,3,3,3,3,62,52,3,51,1,12,2012,NA,1,8,NA,4,NA,NA,NA,NA,1,2,AG,3,NA,2831100,283110008,1.3,B3A_MG2
283140005,1,1,1,1,1,3,62,64,72,20,1,9,2014,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2831453,283140005,1.3,B3A_MG2
283140005,1,2,3,3,3,3,62,52,3,51,1,7,2015,NA,3,8,NA,1,1,6,NA,NA,3,NA,,3,NA,2831453,283140005,1.3,B3A_MG2
283140003,2,1,1,1,1,3,62,35,78,180,1,98,2000,NA,5,8,NA,1,1,6,NA,NA,3,NA,,1,NA,2831451,283145102,1.3,B3A_MG2
283140003,2,2,1,1,1,3,62,51,71,10,1,98,2005,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2831451,283145102,1.3,B3A_MG2
283140003,2,3,3,3,3,3,62,52,3,51,1,98,2009,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,3,NA,2831451,283145102,1.3,B3A_MG2
283150000,3,1,8,8,8,1,98,98,98,998,1,5,2009,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2831500,283150003,1.3,B3A_MG2
283150000,3,2,3,3,3,3,62,52,3,51,1,5,2012,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,3,NA,2831500,283150003,1.3,B3A_MG2
283160004,1,1,8,1,1,1,62,51,2,998,1,6,1995,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2831651,283160004,1.3,B3A_MG2
283160004,1,2,3,3,3,3,62,52,3,51,1,1,1996,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2831651,283160004,1.3,B3A_MG2
283160004,1,3,8,8,8,1,98,98,98,998,1,8,1996,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2831651,283160004,1.3,B3A_MG2
283160004,1,4,3,3,3,3,62,52,3,51,1,6,2008,NA,3,8,NA,1,1,5,NA,NA,3,NA,,1,NA,2831651,283160004,1.3,B3A_MG2
283160004,1,5,1,1,1,3,62,65,1,30,1,8,2009,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2831651,283160004,1.3,B3A_MG2
283160004,1,6,3,3,3,3,62,52,3,51,1,5,2015,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2831651,283160004,1.3,B3A_MG2
283170012,1,1,8,8,1,3,62,64,98,998,1,98,2013,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2831751,283170012,1.3,B3A_MG2
283170012,1,2,3,3,3,3,62,52,3,51,1,7,2015,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2831751,283170012,1.3,B3A_MG2
283180000,2,1,3,3,3,3,62,52,3,51,1,98,1995,NA,1,1,5,2,NA,NA,1,NA,3,NA,,1,NA,2831800,283180002,1.3,B3A_MG2
283180000,2,2,1,1,3,3,62,52,71,10,1,98,1996,NA,5,1,55,2,NA,NA,1,NA,3,NA,,1,NA,2831800,283180002,1.3,B3A_MG2
283180000,2,3,3,3,3,3,62,52,3,51,1,3,2008,NA,1,1,55,4,NA,NA,NA,NA,3,NA,,3,NA,2831800,283180002,1.3,B3A_MG2
283200004,2,1,3,3,3,3,62,52,3,100,1,6,2008,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,2832051,283200004,1.3,B3A_MG2
283200000,5,1,1,3,3,3,62,52,3,61,1,98,2009,NA,1,1,2,4,NA,NA,NA,NA,3,NA,,1,NA,2832000,283200005,1.3,B3A_MG2
283200000,5,2,3,3,3,3,62,52,3,51,1,9,2010,NA,1,1,2,6,NA,NA,NA,NA,1,1,G,3,NA,2832000,283200005,1.3,B3A_MG2
283200004,1,1,8,8,8,1,98,98,98,998,1,12,2004,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832051,283205101,1.3,B3A_MG2
283200004,1,2,3,3,3,3,62,52,3,100,1,5,2008,NA,1,8,NA,1,1,6,NA,NA,3,NA,,3,NA,2832051,283205101,1.3,B3A_MG2
283220002,1,1,1,1,1,3,62,51,3,40,1,98,1997,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832251,283220002,1.3,B3A_MG2
283220002,1,2,1,1,1,3,62,51,6,40,1,1,2001,NA,3,1,80,1,1,1,NA,NA,3,NA,,1,NA,2832251,283220002,1.3,B3A_MG2
283220002,1,3,1,1,1,3,62,51,3,30,1,98,2002,NA,5,1,80,1,2,NA,NA,NA,1,3,AG,1,NA,2832251,283220002,1.3,B3A_MG2
283220002,1,4,1,1,1,3,62,51,6,40,1,98,2005,NA,3,1,100,1,1,1,NA,NA,1,3,AG,1,NA,2832251,283220002,1.3,B3A_MG2
283220002,1,5,3,3,3,3,62,52,3,51,1,10,2007,NA,1,8,NA,9,NA,NA,NA,NA,1,4,AG,1,NA,2832251,283220002,1.3,B3A_MG2
283220002,1,6,1,1,1,3,62,64,11,30,1,1,2008,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832251,283220002,1.3,B3A_MG2
283220002,1,7,3,3,3,3,62,52,3,51,1,1,2009,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2832251,283220002,1.3,B3A_MG2
283220002,1,8,1,1,1,3,62,64,11,10,1,98,2010,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832251,283220002,1.3,B3A_MG2
283220002,1,9,3,3,3,3,62,52,3,51,1,6,2012,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2832251,283220002,1.3,B3A_MG2
283220000,8,1,1,3,3,3,62,52,3,50,1,8,2007,NA,1,1,15,2,NA,NA,1,NA,3,NA,,1,NA,2832200,283220008,1.3,B3A_MG2
283220000,8,2,3,3,3,3,62,52,3,51,1,8,2011,NA,1,1,15,4,NA,NA,NA,NA,3,NA,,3,NA,2832200,283220008,1.3,B3A_MG2
283230004,2,1,3,3,3,3,62,52,4,81,1,10,2009,NA,3,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,2832351,283230004,1.3,B3A_MG2
283231103,1,1,3,3,3,3,62,34,71,60,1,8,2014,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,3,NA,2832353,283231103,1.3,B3A_MG2
283230004,1,1,3,3,3,3,62,52,4,81,1,6,2000,NA,1,1,15,2,NA,NA,1,NA,3,NA,,1,NA,2832351,283235101,1.3,B3A_MG2
283230004,1,2,1,1,3,3,62,52,71,11,1,8,2003,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,2832351,283235101,1.3,B3A_MG2
283230004,1,3,1,1,3,3,62,52,7,20,1,10,2007,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832351,283235101,1.3,B3A_MG2
283230004,1,4,3,3,3,3,62,52,4,81,1,10,2009,NA,3,8,NA,1,2,NA,NA,NA,1,1,A,3,NA,2832351,283235101,1.3,B3A_MG2
283240000,3,1,3,3,3,3,62,52,3,51,1,10,2014,NA,1,8,NA,6,NA,NA,NA,NA,3,NA,,3,NA,2832400,283240003,1.3,B3A_MG2
283242100,1,1,3,3,3,3,62,52,3,51,1,4,1998,NA,1,1,3,4,NA,NA,NA,NA,3,NA,,1,NA,2832421,283240004,1.3,B3A_MG2
283242100,1,2,8,8,8,1,98,98,98,998,1,6,2008,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832421,283240004,1.3,B3A_MG2
283242100,1,3,3,3,3,3,62,52,3,51,1,5,2012,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2832421,283240004,1.3,B3A_MG2
283242100,7,1,8,8,8,1,98,98,98,998,1,12,1990,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832421,283242107,1.3,B3A_MG2
283242100,7,2,3,3,3,3,62,52,3,51,1,2,1998,NA,1,8,NA,1,1,6,NA,NA,3,NA,,1,NA,2832421,283242107,1.3,B3A_MG2
283242100,7,3,8,8,8,1,98,98,98,998,1,2,2002,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832421,283242107,1.3,B3A_MG2
283242100,7,4,3,3,3,3,62,52,3,51,1,3,2004,NA,1,8,NA,1,1,6,NA,NA,3,NA,,1,NA,2832421,283242107,1.3,B3A_MG2
283242100,7,5,8,8,8,1,98,98,98,998,1,11,2007,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832421,283242107,1.3,B3A_MG2
283242100,7,6,3,3,3,3,62,52,3,51,1,1,2010,NA,1,8,NA,1,1,6,NA,NA,3,NA,,3,NA,2832421,283242107,1.3,B3A_MG2
283250003,1,1,1,1,1,3,62,63,2,120,1,98,1999,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832551,283250003,1.3,B3A_MG2
283250003,1,2,8,8,8,1,98,98,98,998,1,7,2000,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832551,283250003,1.3,B3A_MG2
283250003,1,3,3,3,3,3,62,52,3,51,1,9,2005,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2832551,283250003,1.3,B3A_MG2
283250003,1,4,1,1,1,3,62,72,2,10,1,9,2009,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832551,283250003,1.3,B3A_MG2
283250003,1,5,3,3,3,3,62,52,3,51,1,7,2014,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2832551,283250003,1.3,B3A_MG2
283250004,1,1,3,3,3,3,62,52,3,90,1,2,2012,NA,1,1,5,4,NA,NA,NA,NA,3,NA,,3,NA,2832552,283250004,1.3,B3A_MG2
283250000,6,1,1,1,3,3,62,52,71,11,1,7,2011,NA,5,1,70,2,NA,NA,1,NA,3,NA,,1,NA,2832500,283250006,1.3,B3A_MG2
283250000,6,2,1,1,3,3,62,52,71,21,1,7,2012,NA,5,1,7,2,NA,NA,1,NA,3,NA,,1,NA,2832500,283250006,1.3,B3A_MG2
283250000,6,3,1,1,3,3,62,52,71,11,1,7,2013,NA,5,1,7,2,NA,NA,1,NA,3,NA,,1,NA,2832500,283250006,1.3,B3A_MG2
283250000,6,4,3,3,3,3,62,52,3,51,1,9,2014,NA,1,1,70,9,NA,NA,NA,NA,3,NA,,3,NA,2832500,283250006,1.3,B3A_MG2
283250005,1,1,8,8,8,1,98,98,98,998,1,2,2009,NA,8,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832553,283255301,1.3,B3A_MG2
283250005,1,2,3,3,3,3,62,52,3,51,1,2,2012,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2832553,283255301,1.3,B3A_MG2
283250005,1,3,1,1,1,3,62,72,2,10,1,9,2012,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2832553,283255301,1.3,B3A_MG2
283250005,1,4,3,3,3,3,62,52,3,51,1,7,2014,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2832553,283255301,1.3,B3A_MG2
283270000,4,1,1,1,3,3,62,52,71,10,1,98,2009,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,2832700,283270004,1.3,B3A_MG2
283270000,4,2,3,3,3,3,62,52,4,20,1,7,2013,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2832700,283270004,1.3,B3A_MG2
283270000,6,1,1,1,3,3,62,52,71,11,1,7,2007,NA,5,1,45,2,NA,NA,1,NA,3,NA,,1,NA,2832700,283270006,1.3,B3A_MG2
283270000,6,2,1,1,3,3,62,52,3,51,1,2,2012,NA,1,1,45,12,NA,NA,NA,NA,3,NA,,1,NA,2832700,283270006,1.3,B3A_MG2
283270000,6,3,3,3,3,3,62,52,4,20,1,6,2013,NA,1,8,NA,1,1,1,NA,NA,3,NA,,3,NA,2832700,283270006,1.3,B3A_MG2
283290005,2,1,3,3,3,3,62,52,3,60,1,3,2014,NA,3,1,3,4,NA,NA,NA,NA,3,NA,,3,NA,2832951,283290005,1.3,B3A_MG2
283303100,2,1,3,3,3,3,62,52,4,82,1,5,2000,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,1,NA,2833031,283300004,1.3,B3A_MG2
283303100,2,2,8,8,8,1,98,98,98,998,1,98,2007,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2833031,283300004,1.3,B3A_MG2
283303100,2,3,3,3,3,3,62,52,4,82,1,98,2009,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2833031,283300004,1.3,B3A_MG2
283300007,2,1,3,3,3,3,62,51,71,10,1,6,2009,NA,1,8,NA,8,NA,NA,NA,NA,1,1,A,3,NA,2833052,283300007,1.3,B3A_MG2
283300008,2,1,1,1,1,3,62,14,71,50,1,98,2010,NA,5,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2833053,283300008,1.3,B3A_MG2
283300008,2,2,3,3,3,3,62,52,3,51,1,11,2011,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2833053,283300008,1.3,B3A_MG2
283300005,1,1,1,3,3,3,62,52,3,70,1,98,1992,NA,1,1,5,2,NA,NA,1,NA,3,NA,,1,NA,2833051,283305101,1.3,B3A_MG2
283300005,1,2,3,3,3,3,62,52,3,51,1,98,1997,NA,1,1,5,12,NA,NA,NA,NA,3,NA,,3,NA,2833051,283305101,1.3,B3A_MG2
283300007,1,1,1,1,1,3,62,52,4,80,1,98,2002,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2833052,283305201,1.3,B3A_MG2
283300007,1,2,1,3,3,3,62,51,71,30,1,6,2005,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2833052,283305201,1.3,B3A_MG2
283300007,1,3,3,3,3,3,62,51,71,10,1,2,2007,NA,3,1,3,1,1,1,NA,NA,3,NA,,3,NA,2833052,283305201,1.3,B3A_MG2
283300008,1,1,1,3,3,3,62,52,3,70,1,98,1998,NA,5,1,13,2,NA,NA,1,NA,3,NA,,1,NA,2833053,283305301,1.3,B3A_MG2
283300008,1,2,3,3,3,3,62,52,3,51,1,6,2001,NA,1,1,13,12,NA,NA,NA,NA,3,NA,,1,NA,2833053,283305301,1.3,B3A_MG2
283300008,1,3,8,8,8,1,98,98,98,998,1,98,2010,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2833053,283305301,1.3,B3A_MG2
283300008,1,4,3,3,3,3,62,52,3,51,1,98,2011,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2833053,283305301,1.3,B3A_MG2
284013100,2,1,3,3,3,3,62,52,3,21,1,98,2009,NA,1,8,NA,12,NA,NA,NA,NA,1,1,A,3,NA,2840131,284010002,1.3,B3A_MG2
284013100,4,1,8,8,8,1,98,98,98,998,1,8,2004,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840131,284010004,1.3,B3A_MG2
284013100,4,2,3,3,3,3,62,52,3,21,1,10,2010,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,1,NA,2840131,284010004,1.3,B3A_MG2
284013100,4,3,8,8,8,1,98,98,98,998,1,12,2010,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840131,284010004,1.3,B3A_MG2
284013100,4,4,3,3,3,3,62,52,3,21,1,9,2011,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,1,NA,2840131,284010004,1.3,B3A_MG2
284013100,4,5,8,8,8,1,98,98,98,998,1,2,2012,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840131,284010004,1.3,B3A_MG2
284013100,4,6,3,3,3,3,62,52,3,21,1,11,2012,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,1,NA,2840131,284010004,1.3,B3A_MG2
284013100,4,7,8,8,8,1,98,98,98,998,1,1,2013,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840131,284010004,1.3,B3A_MG2
284013100,4,8,3,3,3,3,62,52,3,21,1,12,2014,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,3,NA,2840131,284010004,1.3,B3A_MG2
284010005,2,1,3,3,3,3,62,52,3,20,1,9,2011,NA,3,1,3,4,NA,NA,NA,NA,3,NA,,3,NA,2840151,284010005,1.3,B3A_MG2
284010006,1,1,8,8,1,3,62,19,98,998,1,98,2006,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840152,284010006,1.3,B3A_MG2
284010006,1,2,8,8,8,1,0,98,98,998,1,98,2008,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840152,284010006,1.3,B3A_MG2
284010006,1,3,3,3,3,3,62,52,3,21,1,98,2009,NA,1,8,NA,1,1,5,NA,NA,3,NA,,1,NA,2840152,284010006,1.3,B3A_MG2
284010006,1,4,3,3,3,3,62,52,3,21,1,6,2012,NA,1,1,2,4,NA,NA,NA,NA,1,1,A,3,NA,2840152,284010006,1.3,B3A_MG2
284010000,8,1,3,3,3,3,62,52,3,40,1,11,2013,NA,1,8,NA,4,NA,NA,NA,NA,1,2,G,3,NA,2840100,284010008,1.3,B3A_MG2
284013100,5,1,3,3,3,3,62,52,3,21,1,10,2011,NA,1,1,5,4,NA,NA,NA,NA,3,NA,,3,NA,2840131,284013105,1.3,B3A_MG2
284020002,2,1,3,3,3,3,62,52,2,40,1,2,2011,NA,1,1,30,4,NA,NA,NA,NA,3,NA,,3,NA,2840251,284020002,1.3,B3A_MG2
284020002,1,1,1,1,3,3,62,52,3,30,1,98,1990,NA,1,1,7,2,NA,NA,1,NA,3,NA,,1,NA,2840251,284025101,1.3,B3A_MG2
284020002,1,2,8,8,8,1,98,98,98,998,1,98,1993,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840251,284025101,1.3,B3A_MG2
284020002,1,3,3,3,3,3,62,52,2,40,1,9,1997,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2840251,284025101,1.3,B3A_MG2
284020002,1,4,8,8,8,1,98,98,98,998,1,1,2000,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840251,284025101,1.3,B3A_MG2
284020002,1,5,3,3,3,3,62,52,2,40,1,2,2004,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2840251,284025101,1.3,B3A_MG2
284020002,1,6,8,8,8,1,98,98,98,998,1,9,2006,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840251,284025101,1.3,B3A_MG2
284020002,1,7,8,8,8,1,98,98,98,998,1,12,2008,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840251,284025101,1.3,B3A_MG2
284020002,1,8,3,3,3,3,62,52,2,40,1,1,2011,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2840251,284025101,1.3,B3A_MG2
284020002,1,9,8,8,8,1,98,98,98,998,1,1,2013,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840251,284025101,1.3,B3A_MG2
284020002,1,10,3,3,3,3,62,52,2,40,1,12,2014,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2840251,284025101,1.3,B3A_MG2
284030005,2,1,8,8,1,3,62,63,98,998,1,7,2008,NA,1,8,NA,1,2,NA,NA,NA,3,NA,,1,NA,2840351,284030005,1.3,B3A_MG2
284030005,2,2,1,3,3,3,62,52,3,21,1,98,2010,NA,1,8,NA,5,NA,NA,NA,NA,3,NA,,1,NA,2840351,284030005,1.3,B3A_MG2
284030005,2,3,3,3,3,3,62,52,3,100,1,3,2013,NA,1,1,60,8,NA,NA,NA,NA,1,2,AE,3,NA,2840351,284030005,1.3,B3A_MG2
284030006,2,1,3,3,3,3,62,52,1,51,1,5,2010,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,2840352,284030006,1.3,B3A_MG2
284030000,7,1,8,8,8,1,98,98,98,998,1,98,2004,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840300,284030007,1.3,B3A_MG2
284030000,7,2,3,3,3,3,62,52,3,21,1,98,2009,NA,1,8,NA,1,1,5,NA,NA,3,NA,,1,NA,2840300,284030007,1.3,B3A_MG2
284030000,7,3,8,8,8,1,98,98,98,998,1,3,2010,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840300,284030007,1.3,B3A_MG2
284030000,7,4,3,3,3,3,62,52,3,21,1,9,2011,NA,1,8,NA,95,NA,NA,NA,NA,3,NA,,1,NA,2840300,284030007,1.3,B3A_MG2
284030000,7,5,8,8,8,1,98,98,98,998,1,7,2013,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840300,284030007,1.3,B3A_MG2
284030000,7,6,3,3,3,3,62,52,3,21,1,10,2014,NA,1,8,NA,95,NA,NA,NA,NA,3,NA,,3,NA,2840300,284030007,1.3,B3A_MG2
284030008,2,1,3,3,3,3,62,52,3,20,1,11,2010,NA,1,1,10,4,NA,NA,NA,NA,3,NA,,3,NA,2840353,284030008,1.3,B3A_MG2
284030000,12,1,3,3,3,3,62,52,3,21,1,4,2012,NA,3,1,20,4,NA,NA,NA,NA,3,NA,,3,NA,2840300,284030012,1.3,B3A_MG2
284032100,8,1,8,8,8,1,98,98,98,998,1,1,2007,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840321,284032108,1.3,B3A_MG2
284032100,8,2,1,1,3,3,62,52,2,61,1,1,2014,NA,5,8,NA,1,1,6,NA,NA,3,NA,,1,NA,2840321,284032108,1.3,B3A_MG2
284032100,8,3,3,3,3,3,62,52,3,21,1,8,2014,NA,5,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,2840321,284032108,1.3,B3A_MG2
284030005,1,1,1,1,3,3,62,52,8,40,1,98,1985,NA,1,1,80,12,NA,NA,NA,NA,1,5,BCDE,1,NA,2840351,284035101,1.3,B3A_MG2
284030005,1,2,3,3,3,3,62,52,3,100,1,98,1990,NA,1,1,50,12,NA,NA,NA,NA,1,5,BCDE,1,NA,2840351,284035101,1.3,B3A_MG2
284030005,1,3,8,8,8,1,98,98,98,998,1,98,1998,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840351,284035101,1.3,B3A_MG2
284030005,1,4,3,3,3,3,62,52,3,100,1,98,1999,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2840351,284035101,1.3,B3A_MG2
284030005,1,5,8,8,1,3,62,63,98,998,1,98,2007,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840351,284035101,1.3,B3A_MG2
284030005,1,6,3,3,3,3,62,52,3,100,1,7,2012,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2840351,284035101,1.3,B3A_MG2
284030006,1,1,8,8,8,1,98,98,98,998,1,98,2005,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840352,284035201,1.3,B3A_MG2
284030006,1,2,3,3,3,3,62,52,1,51,1,98,2008,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,2840352,284035201,1.3,B3A_MG2
284040004,1,1,8,8,8,1,98,98,98,998,1,98,1995,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840451,284045101,1.3,B3A_MG2
284040004,1,2,3,3,3,3,62,52,3,21,1,12,2001,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,1,NA,2840451,284045101,1.3,B3A_MG2
284040004,1,3,8,8,8,1,98,98,98,998,1,3,2003,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840451,284045101,1.3,B3A_MG2
284040004,1,4,3,3,3,3,62,52,3,21,1,8,2004,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,1,NA,2840451,284045101,1.3,B3A_MG2
284040004,1,5,8,8,8,1,98,98,98,998,1,9,2008,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840451,284045101,1.3,B3A_MG2
284040004,1,6,3,3,3,3,62,52,3,21,1,9,2010,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,3,NA,2840451,284045101,1.3,B3A_MG2
284050000,4,1,8,8,8,1,98,98,98,998,1,98,1994,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,2840500,284050004,1.3,B3A_MG2
284050000,4,2,3,3,3,3,62,52,3,21,1,98,1998,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,2840500,284050004,1.3,B3A_MG2
